,date,ndate,instrument,sname,hymc,forecast,forecasttype,increasel,increaset,zfpx,forecastcontent
125,2020-03-31,2020-04-14,002895.SZA,川恒股份,化工行业,increase,预增,370.0,400.0,385.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,399.38万元至2,552.53万元,同比上年增长:370%至400%。"
126,2020-03-31,2020-04-14,002980.SZA,华盛昌,仪器仪表,increase,预增,31.49,62.32,46.905,"预计2020年1-3月归属于上市公司股东的净利润:2,900万元至3,580万元,同比上年增长:31.49%至62.32%。"
127,2020-03-31,2020-04-14,002521.SZA,齐峰新材,造纸印刷,increase,预增,500.0,650.0,575.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,194.18万元至1,492.73万元,同比上年增长:500%至650%。"
128,2020-03-31,2020-04-14,002912.SZA,中新赛克,软件服务,increase,扭亏,582.73,679.27,631.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:3,000万元至3,600万元。"
129,2020-03-31,2020-04-14,603733.SHA,仙鹤股份,造纸印刷,increase,预增,166.26,208.3,187.28,"预计2020年1-3月归属于上市公司股东的净利润盈利:9,500万元至11,000万元,同比上年增长:166.26%至208.3%。"
130,2020-03-31,2020-04-14,002938.SZA,鹏鼎控股,电子元件,increase,预增,60.0,70.0,65.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:29,588.11万元至31,437.37万元,同比上年增长:60%至70%。"
131,2020-03-31,2020-04-14,002973.SZA,侨银环保,公用事业,increase,预增,160.0,190.0,175.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:7,915.28万元至8,828.59万元,同比上年增长:160%至190%。"
132,2020-03-31,2020-04-14,002869.SZA,金溢科技,软件服务,increase,预增,1025.88,1180.18,1103.03,"预计2020年1-3月归属于上市公司股东的净利润盈利:10,580万元至12,030万元,同比上年增长:1025.88%至1180.18%。"
133,2020-03-31,2020-04-13,603444.SHA,吉比特,软件服务,increase,预增,50.0,53.0,51.5,"预计2020年1-3月归属于上市公司股东的净利润盈利约:32,016.44万元至32,656.76万元,同比上年增长:50%至53%。"
134,2020-03-31,2020-04-13,002394.SZA,联发股份,纺织服装,increase,预增,40.0,60.0,50.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:10,259万元至11,725万元,同比上年增长:40%至60%。"
135,2020-03-31,2020-04-13,002950.SZA,奥美医疗,医疗行业,increase,预增,50.0,65.0,57.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:8,309.67万元至9,140.64万元,同比上年增长:50%至65%。"
136,2020-03-31,2020-04-13,002015.SZA,协鑫能科,电力行业,increase,预增,145.45,206.82,176.135,"预计2020年1-3月归属于上市公司股东的净利润盈利:8,000万元至10,000万元,同比上年增长:145.45%至206.82%。"
137,2020-03-31,2020-04-13,688069.SHA,德林海,环保工程,increase,略增,8.87,24.42,16.645,"预计2020年1-3月归属于上市公司股东的净利润:1,400万元至1,600万元,同比上年增长:8.87%至24.42%。"
138,2020-03-31,2020-04-13,000949.SZA,新乡化纤,化纤行业,increase,预增,125.15,168.04,146.595,"预计2020年1-3月归属于上市公司股东的净利润盈利:4,200万元至5,000万元,同比上年增长:125.15%至168.04%。"
139,2020-03-31,2020-04-13,002476.SZA,宝莫股份,化工行业,increase,预增,13.94,70.92,42.43,"预计2020年1-3月归属于上市公司股东的净利润盈利:400万元至600万元,同比上年增长:13.94%至70.92%。"
140,2020-03-31,2020-04-11,000975.SZA,银泰黄金,有色金属,increase,预增,55.6,61.47,58.535,"预计2020年1-3月归属于上市公司股东的净利润盈利:约26,500万元至27,500万元,同比上年增长:约55.6%至61.47%。"
141,2020-03-31,2020-04-11,000014.SZA,沙河股份,房地产,increase,扭亏,203.55,218.34,210.945,预计2020年1-3月归属于上市公司股东的净利润盈利:700万元至800万元。
142,2020-03-31,2020-04-11,600346.SHA,恒力石化,化纤行业,increase,预增,315.02,315.02,315.02,"预计2020年1-3月归属于上市公司股东的净利润盈利:210,000万元,同比上年增长:315.02%。"
143,2020-03-31,2020-04-11,002001.SZA,新和成,医药制造,increase,预增,70.0,90.0,80.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:86,793.79万元至97,004.82万元,同比上年增长:70%至90%。"
144,2020-03-31,2020-04-11,000876.SZA,新希望,农牧饲渔,increase,预增,125.09,140.1,132.595,"预计2020年1-3月归属于上市公司股东的净利润盈利:150,000万元至160,000万元,同比上年增长:125.09%至140.1%。"
145,2020-03-31,2020-04-11,000612.SZA,焦作万方,有色金属,increase,扭亏,200.44,229.14,214.79,"预计2020年1-3月归属于上市公司股东的净利润盈利:7,000万元至9,000万元。"
146,2020-03-31,2020-04-11,002384.SZA,东山精密,金属制品,increase,略增,0.0,10.0,5.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:19,896.38万元至21,886.02万元,同比上年增长:0%至10%。"
147,2020-03-31,2020-04-11,002702.SZA,海欣食品,食品饮料,increase,预增,37.59,83.45,60.52,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,800万元至2,400万元,同比上年增长:37.59%至83.45%。"
148,2020-03-31,2020-04-11,603729.SHA,龙韵股份,文化传媒,increase,扭亏,124.68,137.02,130.85,预计2020年1-3月归属于上市公司股东的净利润盈利:330万元至495万元。
149,2020-03-31,2020-04-11,200986.SZA,粤华包B,造纸印刷,increase,扭亏,2577.77,3306.53,2942.15,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,700万元至2,200万元。"
150,2020-03-31,2020-04-11,002553.SZA,南方轴承,汽车行业,increase,略增,18.8,48.5,33.65,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,600万元至2,000万元,同比上年增长:18.8%至48.5%。"
151,2020-03-31,2020-04-11,002258.SZA,利尔化学,农药兽药,increase,略增,10.73,19.04,14.885,"预计2020年1-3月归属于上市公司股东的净利润盈利:8000万元-8600万元,同比上年增长:10.73%至19.04%。"
152,2020-03-31,2020-04-11,002151.SZA,北斗星通,航天航空,increase,扭亏,219.98,279.96,249.97,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,000万元至3,000万元。"
153,2020-03-31,2020-04-11,002157.SZA,正邦科技,农牧饲渔,increase,扭亏,305.2,341.41,323.305,"预计2020年1-3月归属于上市公司股东的净利润盈利:85,000万元至100,000万元。"
154,2020-03-31,2020-04-11,002261.SZA,拓维信息,软件服务,increase,预增,103.36,120.3,111.83,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,400万元至2,600万元,同比上年增长:103.36%至120.3%。"
155,2020-03-31,2020-04-10,300432.SZA,富临精工,汽车行业,increase,预增,135.0,156.0,145.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:7,800万元至8,500万元,同比上年增长:135%至156%。"
156,2020-03-31,2020-04-10,300484.SZA,蓝海华腾,输配电气,increase,略增,6.77,28.13,17.45,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,000万元至1,200万元,同比上年增长:6.77%至28.13%。"
157,2020-03-31,2020-04-10,300664.SZA,鹏鹞环保,环保工程,increase,略增,20.94,38.79,29.865,"预计2020年1-3月归属于上市公司股东的净利润盈利:6,100万元至7,000万元,同比上年增长:20.94%至38.79%。"
158,2020-03-31,2020-04-10,300229.SZA,拓尔思,软件服务,increase,略增,0.0,20.0,10.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:720.77万元至864.92万元,同比上年增长:0%至20%。"
159,2020-03-31,2020-04-10,300059.SZA,东方财富,电子信息,increase,预增,112.57,138.49,125.53,"预计2020年1-3月归属于上市公司股东的净利润盈利:约82,000万元至92,000万元,同比上年增长:约112.57%至138.49%。"
160,2020-03-31,2020-04-10,300603.SZA,立昂技术,软件服务,increase,略增,0.0,15.0,7.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,989.31万元至3,437.71万元,同比上年增长:0%至15%。"
161,2020-03-31,2020-04-10,300767.SZA,震安科技,塑胶制品,increase,略增,10.0,15.0,12.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,088.82万元至2,183.77万元,同比上年增长:10%至15%。"
162,2020-03-31,2020-04-10,300569.SZA,天能重工,输配电气,increase,略增,0.0,30.0,15.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,828.24万元至3,676.71万元,同比上年增长:0%至30%。"
163,2020-03-31,2020-04-10,300486.SZA,东杰智能,专用设备,increase,略增,10.74,30.0,20.37,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,150万元至1,350万元,同比上年增长:10.74%至30%。"
164,2020-03-31,2020-04-10,300411.SZA,金盾股份,机械行业,increase,预增,930.0,960.0,945.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:6,964.24万元至7,167.08万元,同比上年增长:930%至960%。"
165,2020-03-31,2020-04-10,300409.SZA,道氏技术,材料行业,increase,扭亏,105.91,111.82,108.865,"预计2020年1-3月归属于上市公司股东的净利润盈利:500万元至1,000万元。"
166,2020-03-31,2020-04-10,300455.SZA,康拓红外,电子信息,increase,略增,0.0,20.0,10.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:824.28万元至989.14万元,同比上年增长:0%至20%。"
167,2020-03-31,2020-04-10,300440.SZA,运达科技,电子信息,increase,略增,0.0,20.0,10.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:234.99万元至281.99万元,同比上年增长:0%至20%。"
168,2020-03-31,2020-04-10,300498.SZA,温氏股份,农牧饲渔,increase,扭亏,510.9,511.98,511.44,"预计2020年1-3月归属于上市公司股东的净利润盈利:189,200万元至189,700万元,同比上年增长:510.9%至511.98%。"
169,2020-03-31,2020-04-10,300629.SZA,新劲刚,金属制品,increase,预增,29704.43,29733.95,29719.19,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,615.4万元至1,617万元,同比上年增长:29704.43%至29733.95%。"
170,2020-03-31,2020-04-10,300602.SZA,飞荣达,电子元件,increase,略增,0.0,15.02,7.51,"预计2020年1-3月归属于上市公司股东的净利润盈利:4,038.46万元至4,645万元,同比上年增长:0%至15.02%。"
171,2020-03-31,2020-04-10,300412.SZA,迦南科技,医疗行业,increase,预增,60.0,90.0,75.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:555.1万元至659.19万元,同比上年增长:60%至90%。"
172,2020-03-31,2020-04-10,300538.SZA,同益股份,塑胶制品,increase,略增,5.18,28.55,16.865,"预计2020年1-3月归属于上市公司股东的净利润盈利:900万元至1,100万元,同比上年增长:5.18%至28.55%。"
173,2020-03-31,2020-04-10,300439.SZA,美康生物,医疗行业,increase,预增,125.0,140.0,132.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:16,135.07万元至17,210.74万元,同比上年增长:125%至140%。"
174,2020-03-31,2020-04-10,300628.SZA,亿联网络,通讯行业,increase,略增,33.0,43.0,38.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:34,710万元至37,320万元,同比上年增长:33%至43%。"
175,2020-03-31,2020-04-10,603218.SHA,日月股份,机械行业,increase,预增,50.01,61.21,55.61,"预计2020年1-3月归属于上市公司股东的净利润盈利:12,450万元至13,380万元,同比上年增长:50.01%至61.21%。"
176,2020-03-31,2020-04-10,300394.SZA,天孚通信,通讯行业,increase,略增,30.0,50.0,40.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:4,403.67万元至5,081.15万元,同比上年增长:30%至50%。"
177,2020-03-31,2020-04-10,002223.SZA,鱼跃医疗,医疗行业,increase,预增,50.0,55.0,52.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:36,990.44万元至38,223.45万元,同比上年增长:50%至55%。"
178,2020-03-31,2020-04-10,300682.SZA,朗新科技,软件服务,increase,扭亏,275.11,308.79,291.95,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,600万元至3,100万元,同比上年增长:275.11%至308.79%。"
179,2020-03-31,2020-04-10,300256.SZA,星星科技,电子元件,increase,扭亏,157.76,163.9,160.83,"预计2020年1-3月归属于上市公司股东的净利润盈利:4,700万元至5,200万元。"
180,2020-03-31,2020-04-10,300314.SZA,戴维医疗,医疗行业,increase,预增,40.0,60.0,50.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,366.53万元至1,561.74万元,同比上年增长:40%至60%。"
181,2020-03-31,2020-04-10,300308.SZA,中际旭创,通讯行业,increase,预增,39.2,68.34,53.77,"预计2020年1-3月归属于上市公司股东的净利润盈利:13,850万元至16,750万元,同比上年增长:39.2%至68.34%。"
182,2020-03-31,2020-04-10,002263.SZA,大东南,包装材料,increase,扭亏,234.82,279.76,257.29,预计2020年1-3月归属于上市公司股东的净利润盈利:600万元至800万元。
183,2020-03-31,2020-04-10,002145.SZA,中核钛白,化工行业,increase,预增,20.0,55.0,37.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:12,951.34万元至16,728.81万元,同比上年增长:20%至55%。"
184,2020-03-31,2020-04-10,300172.SZA,中电环保,环保工程,increase,略增,20.0,40.0,30.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,849.86万元至2,158.17万元,同比上年增长:20%至40%。"
185,2020-03-31,2020-04-10,600521.SHA,华海药业,医药制造,increase,预增,45.0,65.0,55.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:19,659.66万元至22,359.66万元,同比上年增长:45%至65%。"
186,2020-03-31,2020-04-10,300360.SZA,炬华科技,仪器仪表,increase,略增,10.0,40.0,25.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:4,250.49万元至5,409.71万元,同比上年增长:10%至40%。"
187,2020-03-31,2020-04-10,300755.SZA,华致酒行,酿酒行业,increase,略增,8.25,10.51,9.38,"预计2020年1-3月归属于上市公司股东的净利润盈利:9,600万元至9,800万元,同比上年增长:8.25%至10.51%。"
188,2020-03-31,2020-04-10,300381.SZA,溢多利,医药制造,increase,扭亏,204.65,215.67,210.16,"预计2020年1-3月归属于上市公司股东的净利润盈利:约1,900万元至2,100万元。"
189,2020-03-31,2020-04-10,200992.SZA,中鲁B,农牧饲渔,increase,预增,35.84,52.82,44.33,"预计2020年1-3月归属于上市公司股东的净利润盈利:800万元至900万元,同比上年增长:35.84%至52.82%。"
190,2020-03-31,2020-04-10,300729.SZA,乐歌股份,机械行业,increase,略增,15.0,25.0,20.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,183.19万元至1,286.08万元,同比上年增长:15%至25%。"
191,2020-03-31,2020-04-10,300352.SZA,北信源,软件服务,increase,略增,20.0,40.0,30.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:448.06万元至522.74万元,同比上年增长:20%至40%。"
192,2020-03-31,2020-04-10,300200.SZA,高盟新材,材料行业,increase,略增,0.0,15.0,7.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:约4,170万元至4,800万元,同比上年增长:0%至15%。"
193,2020-03-31,2020-04-10,300507.SZA,苏奥传感,汽车行业,increase,预增,150.0,180.0,165.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,647.55万元至1,845.26万元,同比上年增长:150%至180%。"
194,2020-03-31,2020-04-10,002353.SZA,杰瑞股份,石油行业,increase,预增,86.0,115.0,100.5,"预计2020年1-3月归属于上市公司股东的净利润盈利:20,491.38万元-23,686.27万元,同比增长86.00%-115.00%。"
195,2020-03-31,2020-04-10,002311.SZA,海大集团,农牧饲渔,increase,预增,128.59,161.25,144.92,"预计2020年1-3月归属于上市公司股东的净利润盈利:28,000万元至32,000万元,同比上年增长:128.59%至161.25%。"
196,2020-03-31,2020-04-10,002613.SZA,北玻股份,专用设备,increase,扭亏,128.61,141.32,134.965,预计2020年1-3月归属于上市公司股东的净利润盈利:450万元至650万元。
197,2020-03-31,2020-04-10,300002.SZA,神州泰岳,软件服务,increase,扭亏,110.03,114.76,112.395,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,060万元至1,560万元。"
198,2020-03-31,2020-04-10,000915.SZA,山大华特,医药制造,increase,预增,100.0,110.0,105.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:4,784万元至5,023万元,同比上年增长:100%至110%。"
199,2020-03-31,2020-04-10,200011.SZA,深物业B,房地产,increase,预增,59.54,59.54,59.54,"预计2020年1-3月归属于上市公司股东的净利润盈利:15,200万元,同比上年增长:59.54%。"
200,2020-03-31,2020-04-10,000011.SZA,深物业A,房地产,increase,预增,59.54,59.54,59.54,"预计2020年1-3月归属于上市公司股东的净利润盈利:15,200万元,同比上年增长:59.54%。"
201,2020-03-31,2020-04-10,300277.SZA,海联讯,软件服务,increase,预增,72.03,98.91,85.47,"预计2020年1-3月归属于上市公司股东的净利润盈利:320万元至370万元,同比上年增长:72.03%至98.91%。"
202,2020-03-31,2020-04-10,300643.SZA,万通智控,汽车行业,increase,预增,396.84,426.07,411.455,"预计2020年1-3月归属于上市公司股东的净利润盈利:425万元至450万元,同比上年增长:396.84%至426.07%。"
203,2020-03-31,2020-04-10,300228.SZA,富瑞特装,机械行业,increase,略增,1.07,28.64,14.855,"预计2020年1-3月归属于上市公司股东的净利润盈利:330万元至420万元,同比上年增长:1.07%至28.64%。"
204,2020-03-31,2020-04-10,300036.SZA,超图软件,软件服务,increase,略增,0.0,30.0,15.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:767万元至996万元,同比上年增长:0%至30%。"
205,2020-03-31,2020-04-10,300351.SZA,永贵电器,交运设备,increase,略增,0.0,10.0,5.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,448.11万元至2,692.92万元,同比上年增长:0%至10%。"
206,2020-03-31,2020-04-10,300049.SZA,福瑞股份,医药制造,increase,预增,60.09,80.04,70.065,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,067万元至1,200万元,同比上年增长:60.09%至80.04%。"
