ts_code,symbol,name,area,industry,market,list_status,list_date,delist_date,industry_code
000911.SZ,000911,南宁糖业,广西,食品,主板,L,19990527,,55
000912.SZ,000912,泸天化,四川,农药化肥,主板,L,19990603,,49
000913.SZ,000913,钱江摩托,浙江,摩托车,主板,L,19990514,,95
000915.SZ,000915,山大华特,山东,化学制药,主板,L,19990609,,39
000917.SZ,000917,电广传媒,湖南,影视音像,主板,L,19990325,,40
000918.SZ,000918,嘉凯城,浙江,全国地产,主板,L,19990720,,1
000919.SZ,000919,金陵药业,江苏,化学制药,主板,L,19991118,,39
000920.SZ,000920,南方汇通,贵州,环境保护,主板,L,19990616,,3
000921.SZ,000921,海信家电,广东,家用电器,主板,L,19990713,,10
000922.SZ,000922,佳电股份,黑龙江,电气设备,主板,L,19990618,,25
000923.SZ,000923,河钢资源,河北,普钢,主板,L,19990714,,77
000925.SZ,000925,众合科技,浙江,专用机械,主板,L,19990611,,47
000926.SZ,000926,福星股份,湖北,区域地产,主板,L,19990618,,4
000927.SZ,000927,*ST夏利,天津,汽车整车,主板,L,19990727,,62
000928.SZ,000928,中钢国际,吉林,建筑工程,主板,L,19990312,,8
000929.SZ,000929,兰州黄河,甘肃,啤酒,主板,L,19990623,,83
000930.SZ,000930,中粮科技,安徽,农业综合,主板,L,19990712,,29
000931.SZ,000931,中关村,北京,生物制药,主板,L,19990712,,46
000932.SZ,000932,华菱钢铁,湖南,普钢,主板,L,19990803,,77
000933.SZ,000933,神火股份,河南,煤炭开采,主板,L,19990831,,63
000935.SZ,000935,四川双马,四川,水泥,主板,L,19990824,,45
000936.SZ,000936,华西股份,江苏,化纤,主板,L,19990810,,44
000937.SZ,000937,冀中能源,河北,煤炭开采,主板,L,19990909,,63
000938.SZ,000938,紫光股份,北京,软件服务,主板,L,19991104,,42
000948.SZ,000948,南天信息,云南,软件服务,主板,L,19991014,,42
000949.SZ,000949,新乡化纤,河南,化纤,主板,L,19991021,,44
000950.SZ,000950,重药控股,重庆,医药商业,主板,L,19990916,,18
000951.SZ,000951,中国重汽,山东,汽车整车,主板,L,19991125,,62
000952.SZ,000952,广济药业,湖北,化学制药,主板,L,19991112,,39
000953.SZ,000953,*ST河化,广西,农药化肥,主板,L,19991202,,49
000955.SZ,000955,欣龙控股,海南,纺织,主板,L,19991209,,71
000957.SZ,000957,中通客车,山东,汽车整车,主板,L,20000113,,62
000958.SZ,000958,东方能源,河北,火力发电,主板,L,19991223,,17
000959.SZ,000959,首钢股份,北京,普钢,主板,L,19991216,,77
000960.SZ,000960,锡业股份,云南,小金属,主板,L,20000221,,75
000961.SZ,000961,中南建设,江苏,建筑工程,主板,L,20000301,,8
000962.SZ,000962,东方钽业,宁夏,小金属,主板,L,20000120,,75
000963.SZ,000963,华东医药,浙江,化学制药,主板,L,20000127,,39
000965.SZ,000965,天保基建,天津,区域地产,主板,L,20000406,,4
000966.SZ,000966,长源电力,湖北,火力发电,主板,L,20000316,,17
000967.SZ,000967,盈峰环境,浙江,环境保护,主板,L,20000330,,3
000968.SZ,000968,蓝焰控股,山西,煤炭开采,主板,L,20000622,,63
000969.SZ,000969,安泰科技,北京,钢加工,主板,L,20000529,,86
000970.SZ,000970,中科三环,北京,元器件,主板,L,20000420,,13
000971.SZ,000971,*ST高升,湖北,互联网,主板,L,20000427,,2
000972.SZ,000972,ST中基,新疆,食品,主板,L,20000926,,55
000973.SZ,000973,佛塑科技,广东,塑料,主板,L,20000525,,91
000975.SZ,000975,银泰黄金,内蒙,黄金,主板,L,20000608,,56
000976.SZ,000976,华铁股份,广东,运输设备,主板,L,20000601,,6
000977.SZ,000977,浪潮信息,山东,IT设备,主板,L,20000608,,14
000978.SZ,000978,桂林旅游,广西,旅游景点,主板,L,20000518,,32
000980.SZ,000980,*ST众泰,浙江,汽车配件,主板,L,20000616,,19
000981.SZ,000981,*ST银亿,甘肃,汽车配件,主板,L,20000622,,19
000982.SZ,000982,*ST中绒,宁夏,纺织,主板,L,20000706,,71
000983.SZ,000983,西山煤电,山西,煤炭开采,主板,L,20000726,,63
000985.SZ,000985,大庆华科,黑龙江,化工原料,主板,L,20000726,,57
000987.SZ,000987,越秀金控,广东,多元金融,主板,L,20000718,,23
000988.SZ,000988,华工科技,湖北,电器仪表,主板,L,20000608,,96
000989.SZ,000989,九芝堂,湖南,中成药,主板,L,20000628,,52
000990.SZ,000990,诚志股份,江西,化工原料,主板,L,20000706,,57
000993.SZ,000993,闽东电力,福建,水力发电,主板,L,20000731,,69
000996.SZ,000996,中国中期,北京,汽车服务,主板,L,20000718,,16
000997.SZ,000997,新大陆,福建,软件服务,主板,L,20000807,,42
000998.SZ,000998,隆平高科,湖南,种植业,主板,L,20001211,,80
000999.SZ,000999,华润三九,深圳,中成药,主板,L,20000309,,52
001696.SZ,001696,宗申动力,重庆,摩托车,主板,L,19970306,,95
001872.SZ,001872,招商港口,深圳,港口,主板,L,19930505,,33
001896.SZ,001896,豫能控股,河南,火力发电,主板,L,19980122,,17
001914.SZ,001914,招商积余,深圳,房产服务,主板,L,19940928,,26
001965.SZ,001965,招商公路,天津,路桥,主板,L,20171225,,53
001979.SZ,001979,招商蛇口,深圳,全国地产,主板,L,20151230,,1
002001.SZ,002001,新和成,浙江,化学制药,中小板,L,20040625,,39
002002.SZ,002002,鸿达兴业,江苏,化工原料,中小板,L,20040625,,57
002003.SZ,002003,伟星股份,浙江,服饰,中小板,L,20040625,,97
002004.SZ,002004,华邦健康,重庆,化学制药,中小板,L,20040625,,39
002005.SZ,002005,*ST德豪,安徽,家用电器,中小板,L,20040625,,10
002006.SZ,002006,精功科技,浙江,专用机械,中小板,L,20040625,,47
002007.SZ,002007,华兰生物,河南,生物制药,中小板,L,20040625,,46
002008.SZ,002008,大族激光,深圳,电器仪表,中小板,L,20040625,,96
002009.SZ,002009,天奇股份,江苏,工程机械,中小板,L,20040629,,41
002010.SZ,002010,传化智联,浙江,仓储物流,中小板,L,20040629,,98
002011.SZ,002011,盾安环境,浙江,工程机械,中小板,L,20040705,,41
002012.SZ,002012,凯恩股份,浙江,造纸,中小板,L,20040705,,54
002013.SZ,002013,中航机电,湖北,航空,中小板,L,20040705,,78
002014.SZ,002014,永新股份,安徽,塑料,中小板,L,20040708,,91
002015.SZ,002015,协鑫能科,江苏,新型电力,中小板,L,20040708,,22
002016.SZ,002016,世荣兆业,广东,区域地产,中小板,L,20040708,,4
002017.SZ,002017,东信和平,广东,通信设备,中小板,L,20040713,,31
002019.SZ,002019,亿帆医药,浙江,化学制药,中小板,L,20040713,,39
002020.SZ,002020,京新药业,浙江,化学制药,中小板,L,20040715,,39
002021.SZ,002021,ST中捷,浙江,纺织机械,中小板,L,20040715,,99
002022.SZ,002022,科华生物,上海,医疗保健,中小板,L,20040721,,37
002023.SZ,002023,海特高新,四川,航空,中小板,L,20040721,,78
002024.SZ,002024,苏宁易购,江苏,电器连锁,中小板,L,20040721,,100
002025.SZ,002025,航天电器,贵州,元器件,中小板,L,20040726,,13
002026.SZ,002026,山东威达,山东,机械基件,中小板,L,20040727,,61
002027.SZ,002027,分众传媒,广东,影视音像,中小板,L,20040804,,40
002028.SZ,002028,思源电气,上海,电气设备,中小板,L,20040805,,25
002029.SZ,002029,七匹狼,福建,服饰,中小板,L,20040806,,97
002030.SZ,002030,达安基因,广东,生物制药,中小板,L,20040809,,46
002031.SZ,002031,巨轮智能,广东,汽车配件,中小板,L,20040816,,19
002032.SZ,002032,苏泊尔,浙江,家用电器,中小板,L,20040817,,10
002033.SZ,002033,丽江股份,云南,旅游景点,中小板,L,20040825,,32
002034.SZ,002034,旺能环境,浙江,环境保护,中小板,L,20040826,,3
002035.SZ,002035,华帝股份,广东,家用电器,中小板,L,20040901,,10
002036.SZ,002036,联创电子,江西,元器件,中小板,L,20040903,,13
002037.SZ,002037,保利联合,贵州,化工原料,中小板,L,20040908,,57
002038.SZ,002038,双鹭药业,北京,生物制药,中小板,L,20040909,,46
002039.SZ,002039,黔源电力,贵州,水力发电,中小板,L,20050303,,69
002040.SZ,002040,南京港,江苏,港口,中小板,L,20050325,,33
002041.SZ,002041,登海种业,山东,种植业,中小板,L,20050418,,80
002042.SZ,002042,华孚时尚,安徽,纺织,中小板,L,20050427,,71
002043.SZ,002043,兔宝宝,浙江,其他建材,中小板,L,20050510,,15
002044.SZ,002044,美年健康,江苏,医疗保健,中小板,L,20050518,,37
002045.SZ,002045,国光电器,广东,元器件,中小板,L,20050523,,13
002046.SZ,002046,轴研科技,河南,机械基件,中小板,L,20050526,,61
002047.SZ,002047,宝鹰股份,深圳,装修装饰,中小板,L,20050531,,101
002048.SZ,002048,宁波华翔,浙江,汽车配件,中小板,L,20050603,,19
002049.SZ,002049,紫光国微,河北,元器件,中小板,L,20050606,,13
002050.SZ,002050,三花智控,浙江,机械基件,中小板,L,20050607,,61
002051.SZ,002051,中工国际,北京,建筑工程,中小板,L,20060619,,8
002052.SZ,002052,*ST同洲,深圳,通信设备,中小板,L,20060627,,31
002053.SZ,002053,云南能投,云南,食品,中小板,L,20060627,,55
002054.SZ,002054,德美化工,广东,化工原料,中小板,L,20060725,,57
002055.SZ,002055,得润电子,深圳,元器件,中小板,L,20060725,,13
002056.SZ,002056,横店东磁,浙江,元器件,中小板,L,20060802,,13
002057.SZ,002057,中钢天源,安徽,元器件,中小板,L,20060802,,13
002058.SZ,002058,威尔泰,上海,电器仪表,中小板,L,20060802,,96
002059.SZ,002059,云南旅游,云南,旅游景点,中小板,L,20060810,,32
002060.SZ,002060,粤水电,广东,建筑工程,中小板,L,20060810,,8
002061.SZ,002061,浙江交科,浙江,建筑工程,中小板,L,20060816,,8
002062.SZ,002062,宏润建设,浙江,建筑工程,中小板,L,20060816,,8
002063.SZ,002063,远光软件,广东,软件服务,中小板,L,20060823,,42
002064.SZ,002064,华峰氨纶,浙江,化纤,中小板,L,20060823,,44
002065.SZ,002065,东华软件,北京,软件服务,中小板,L,20060823,,42
002066.SZ,002066,瑞泰科技,北京,其他建材,中小板,L,20060823,,15
002067.SZ,002067,景兴纸业,浙江,造纸,中小板,L,20060915,,54
002068.SZ,002068,黑猫股份,江西,化工原料,中小板,L,20060915,,57
002069.SZ,002069,獐子岛,辽宁,渔业,中小板,L,20060928,,87
002071.SZ,002071,*ST长城,江苏,影视音像,中小板,L,20061012,,40
002072.SZ,002072,ST凯瑞,山东,互联网,中小板,L,20061018,,2
002073.SZ,002073,软控股份,山东,软件服务,中小板,L,20061018,,42
002074.SZ,002074,国轩高科,安徽,电气设备,中小板,L,20061018,,25
002075.SZ,002075,沙钢股份,江苏,特种钢,中小板,L,20061025,,79
002076.SZ,002076,*ST雪莱,广东,家用电器,中小板,L,20061025,,10
002077.SZ,002077,*ST大港,江苏,区域地产,中小板,L,20061116,,4
002078.SZ,002078,太阳纸业,山东,造纸,中小板,L,20061116,,54
002079.SZ,002079,苏州固锝,江苏,半导体,中小板,L,20061116,,102
002080.SZ,002080,中材科技,江苏,化纤,中小板,L,20061120,,44
002081.SZ,002081,金螳螂,江苏,装修装饰,中小板,L,20061120,,101
002082.SZ,002082,万邦德,浙江,铝,中小板,L,20061120,,72
002083.SZ,002083,孚日股份,山东,纺织,中小板,L,20061124,,71
002084.SZ,002084,海鸥住工,广东,家居用品,中小板,L,20061124,,94
002085.SZ,002085,万丰奥威,浙江,汽车配件,中小板,L,20061128,,19
002086.SZ,002086,*ST东洋,山东,渔业,中小板,L,20061128,,87
002087.SZ,002087,新野纺织,河南,纺织,中小板,L,20061130,,71
002088.SZ,002088,鲁阳节能,山东,矿物制品,中小板,L,20061130,,58
002089.SZ,002089,ST新海,江苏,通信设备,中小板,L,20061130,,31
002090.SZ,002090,金智科技,江苏,软件服务,中小板,L,20061208,,42
002091.SZ,002091,江苏国泰,江苏,商贸代理,中小板,L,20061208,,38
002092.SZ,002092,中泰化学,新疆,化工原料,中小板,L,20061208,,57
002093.SZ,002093,国脉科技,福建,电信运营,中小板,L,20061215,,103
002094.SZ,002094,青岛金王,山东,日用化工,中小板,L,20061215,,60
002095.SZ,002095,生意宝,浙江,互联网,中小板,L,20061215,,2
002096.SZ,002096,南岭民爆,湖南,化工原料,中小板,L,20061222,,57
002097.SZ,002097,山河智能,湖南,工程机械,中小板,L,20061222,,41
002098.SZ,002098,浔兴股份,福建,服饰,中小板,L,20061222,,97
002099.SZ,002099,海翔药业,浙江,化学制药,中小板,L,20061226,,39
002100.SZ,002100,天康生物,新疆,饲料,中小板,L,20061226,,24
002101.SZ,002101,广东鸿图,广东,汽车配件,中小板,L,20061229,,19
002102.SZ,002102,ST冠福,福建,化学制药,中小板,L,20061229,,39
002103.SZ,002103,广博股份,浙江,互联网,中小板,L,20070110,,2
002104.SZ,002104,恒宝股份,江苏,元器件,中小板,L,20070110,,13
002105.SZ,002105,信隆健康,深圳,文教休闲,中小板,L,20070112,,11
002106.SZ,002106,莱宝高科,深圳,元器件,中小板,L,20070112,,13
002107.SZ,002107,沃华医药,山东,中成药,中小板,L,20070124,,52
002108.SZ,002108,沧州明珠,河北,塑料,中小板,L,20070124,,91
002109.SZ,002109,兴化股份,陕西,化工原料,中小板,L,20070126,,57
002110.SZ,002110,三钢闽光,福建,普钢,中小板,L,20070126,,77
002111.SZ,002111,威海广泰,山东,航空,中小板,L,20070126,,78
002112.SZ,002112,三变科技,浙江,电气设备,中小板,L,20070208,,25
002113.SZ,002113,*ST天润,湖南,互联网,中小板,L,20070208,,2
002114.SZ,002114,罗平锌电,云南,铅锌,中小板,L,20070215,,28
002115.SZ,002115,三维通信,浙江,互联网,中小板,L,20070215,,2
002116.SZ,002116,中国海诚,上海,建筑工程,中小板,L,20070215,,8
002117.SZ,002117,东港股份,山东,广告包装,中小板,L,20070302,,20
002118.SZ,002118,紫鑫药业,吉林,中成药,中小板,L,20070302,,52
002119.SZ,002119,康强电子,浙江,半导体,中小板,L,20070302,,102
002120.SZ,002120,韵达股份,浙江,仓储物流,中小板,L,20070306,,98
002121.SZ,002121,*ST科陆,深圳,电器仪表,中小板,L,20070306,,96
002122.SZ,002122,*ST天马,浙江,机械基件,中小板,L,20070328,,61
002123.SZ,002123,梦网集团,辽宁,互联网,中小板,L,20070328,,2
002124.SZ,002124,天邦股份,浙江,饲料,中小板,L,20070403,,24
002125.SZ,002125,湘潭电化,湖南,化工原料,中小板,L,20070403,,57
002126.SZ,002126,银轮股份,浙江,汽车配件,中小板,L,20070418,,19
002127.SZ,002127,南极电商,江苏,互联网,中小板,L,20070418,,2
002128.SZ,002128,露天煤业,内蒙,煤炭开采,中小板,L,20070418,,63
002129.SZ,002129,中环股份,天津,半导体,中小板,L,20070420,,102
002130.SZ,002130,沃尔核材,深圳,电气设备,中小板,L,20070420,,25
002131.SZ,002131,利欧股份,浙江,互联网,中小板,L,20070427,,2
002132.SZ,002132,恒星科技,河南,钢加工,中小板,L,20070427,,86
002133.SZ,002133,广宇集团,浙江,全国地产,中小板,L,20070427,,1
002134.SZ,002134,天津普林,天津,元器件,中小板,L,20070516,,13
002135.SZ,002135,东南网架,浙江,建筑工程,中小板,L,20070530,,8
002136.SZ,002136,安纳达,安徽,化工原料,中小板,L,20070530,,57
002137.SZ,002137,麦达数字,深圳,通信设备,中小板,L,20070613,,31
002138.SZ,002138,顺络电子,深圳,元器件,中小板,L,20070613,,13
002139.SZ,002139,拓邦股份,深圳,元器件,中小板,L,20070629,,13
002140.SZ,002140,东华科技,安徽,建筑工程,中小板,L,20070712,,8
002141.SZ,002141,贤丰控股,广东,元器件,中小板,L,20070720,,13
002142.SZ,002142,宁波银行,浙江,银行,中小板,L,20070719,,0
002144.SZ,002144,宏达高科,浙江,纺织,中小板,L,20070803,,71
002145.SZ,002145,中核钛白,甘肃,化工原料,中小板,L,20070803,,57
002146.SZ,002146,荣盛发展,河北,全国地产,中小板,L,20070808,,1
002147.SZ,002147,*ST新光,安徽,区域地产,中小板,L,20070808,,4
002148.SZ,002148,北纬科技,北京,互联网,中小板,L,20070810,,2
002149.SZ,002149,西部材料,陕西,小金属,中小板,L,20070810,,75
002150.SZ,002150,通润装备,江苏,机械基件,中小板,L,20070810,,61
002151.SZ,002151,北斗星通,北京,通信设备,中小板,L,20070813,,31
002152.SZ,002152,广电运通,广东,IT设备,中小板,L,20070813,,14
002153.SZ,002153,石基信息,北京,软件服务,中小板,L,20070813,,42
002154.SZ,002154,报喜鸟,浙江,服饰,中小板,L,20070816,,97
002155.SZ,002155,湖南黄金,湖南,黄金,中小板,L,20070816,,56
002156.SZ,002156,通富微电,江苏,半导体,中小板,L,20070816,,102
002157.SZ,002157,正邦科技,江西,饲料,中小板,L,20070817,,24
002158.SZ,002158,汉钟精机,上海,工程机械,中小板,L,20070817,,41
002159.SZ,002159,三特索道,湖北,旅游服务,中小板,L,20070817,,70
002160.SZ,002160,常铝股份,江苏,铝,中小板,L,20070821,,72
002161.SZ,002161,远望谷,深圳,通信设备,中小板,L,20070821,,31
002162.SZ,002162,悦心健康,上海,医疗保健,中小板,L,20070823,,37
002163.SZ,002163,海南发展,深圳,装修装饰,中小板,L,20070823,,101
002164.SZ,002164,宁波东力,浙江,电气设备,中小板,L,20070823,,25
002165.SZ,002165,红宝丽,江苏,化工原料,中小板,L,20070913,,57
002166.SZ,002166,莱茵生物,广西,中成药,中小板,L,20070913,,52
002167.SZ,002167,东方锆业,广东,小金属,中小板,L,20070913,,75
002168.SZ,002168,惠程科技,深圳,互联网,中小板,L,20070919,,2
002169.SZ,002169,智光电气,广东,电气设备,中小板,L,20070919,,25
002170.SZ,002170,芭田股份,深圳,农药化肥,中小板,L,20070919,,49
002171.SZ,002171,楚江新材,安徽,铜,中小板,L,20070921,,76
002172.SZ,002172,澳洋健康,江苏,化纤,中小板,L,20070921,,44
002173.SZ,002173,创新医疗,浙江,医疗保健,中小板,L,20070925,,37
002174.SZ,002174,游族网络,福建,互联网,中小板,L,20070925,,2
002175.SZ,002175,*ST东网,广西,电器仪表,中小板,L,20071012,,96
002176.SZ,002176,*ST江特,江西,电气设备,中小板,L,20071012,,25
002177.SZ,002177,御银股份,广东,IT设备,中小板,L,20071101,,14
002178.SZ,002178,延华智能,上海,建筑工程,中小板,L,20071101,,8
002179.SZ,002179,中航光电,河南,元器件,中小板,L,20071101,,13
002180.SZ,002180,纳思达,广东,IT设备,中小板,L,20071113,,14
002181.SZ,002181,粤传媒,广东,出版业,中小板,L,20071116,,81
002182.SZ,002182,云海金属,江苏,小金属,中小板,L,20071113,,75
002183.SZ,002183,怡亚通,深圳,仓储物流,中小板,L,20071113,,98
002184.SZ,002184,海得控制,上海,软件服务,中小板,L,20071116,,42
002185.SZ,002185,华天科技,甘肃,半导体,中小板,L,20071120,,102
002186.SZ,002186,全聚德,北京,酒店餐饮,中小板,L,20071120,,5
002187.SZ,002187,广百股份,广东,百货,中小板,L,20071122,,51
002188.SZ,002188,ST巴士,浙江,广告包装,中小板,L,20071122,,20
