,date,ndate,instrument,hymc,forecast,forecasttype,increasel,increaset,zfpx
1200,2020-09-30,2020-08-22,000529.SZA,食品饮料,increase,预增,50.0,80.0,65.0
1201,2020-09-30,2020-08-22,600727.SHA,化肥行业,increase,预增,,,
1202,2020-09-30,2020-08-22,600836.SHA,包装材料,increase,扭亏,,,
1198,2020-09-30,2020-08-24,300181.SZA,医药制造,increase,预增,51.17,58.93,55.05
1199,2020-09-30,2020-08-24,002999.SZA,化肥行业,increase,略增,0.0,9.13,4.565
1188,2020-09-30,2020-08-25,688513.SHA,医药制造,increase,略增,21.14,36.94,29.04
1189,2020-09-30,2020-08-25,830793.SHA,nan,increase,略增,2.56,13.83,8.195
1190,2020-09-30,2020-08-25,603178.SHA,汽车行业,increase,扭亏,,,
1191,2020-09-30,2020-08-25,605358.SHA,电子元件,increase,略增,0.0,18.45,9.225
1192,2020-09-30,2020-08-25,601702.SHA,有色金属,increase,略增,13.49,18.22,15.855
1193,2020-09-30,2020-08-25,600051.SHA,综合行业,increase,预增,485.31,540.18,512.745
1194,2020-09-30,2020-08-25,003000.SZA,食品饮料,increase,略增,0.0,10.0,5.0
1195,2020-09-30,2020-08-25,688356.SHA,化工行业,increase,略增,11.32,22.97,17.145
1196,2020-09-30,2020-08-25,603112.SHA,金属制品,increase,略增,17.48,31.03,24.255
1197,2020-09-30,2020-08-25,000961.SZA,房地产,increase,预增,50.0,,50.0
1183,2020-09-30,2020-08-26,601208.SHA,材料行业,increase,预增,592.39,619.36,605.875
1184,2020-09-30,2020-08-26,002661.SZA,食品饮料,increase,预增,95.0,105.0,100.0
1185,2020-09-30,2020-08-26,600746.SHA,化工行业,increase,扭亏,,,
1186,2020-09-30,2020-08-26,600235.SHA,造纸印刷,increase,略增,,,
1187,2020-09-30,2020-08-26,600216.SHA,医药制造,increase,略增,,,
1176,2020-09-30,2020-08-27,300879.SZA,机械行业,increase,略增,9.91,25.9,17.905
1177,2020-09-30,2020-08-27,688408.SHA,机械行业,increase,预增,75.83,99.28,87.555
1178,2020-09-30,2020-08-27,605009.SHA,造纸印刷,increase,预增,110.0,160.0,135.0
1179,2020-09-30,2020-08-27,688577.SHA,机械行业,increase,预增,44.14,60.61,52.375
1180,2020-09-30,2020-08-27,300886.SZA,化工行业,increase,略增,12.51,12.51,12.51
1181,2020-09-30,2020-08-27,688017.SHA,机械行业,increase,预增,71.36,104.5,87.93
1182,2020-09-30,2020-08-27,600966.SHA,造纸印刷,increase,略增,,,
1168,2020-09-30,2020-08-28,300095.SZA,机械行业,increase,预增,130.0,160.0,145.0
1169,2020-09-30,2020-08-28,000965.SZA,房地产,increase,扭亏,365.47,431.84,398.655
1170,2020-09-30,2020-08-28,600026.SHA,港口水运,increase,预增,,,
1171,2020-09-30,2020-08-28,603322.SHA,通讯行业,increase,扭亏,,,
1172,2020-09-30,2020-08-28,603063.SHA,输配电气,increase,略增,,,
1173,2020-09-30,2020-08-28,300888.SZA,专用设备,increase,预增,349.65,349.65,349.65
1174,2020-09-30,2020-08-28,688301.SHA,专用设备,increase,预增,293.0,366.0,329.5
1175,2020-09-30,2020-08-28,603335.SHA,汽车行业,increase,略增,,,
1159,2020-09-30,2020-08-29,900906.SHA,园林工程,increase,扭亏,,,
1160,2020-09-30,2020-08-29,603111.SHA,交运设备,increase,预增,50.0,,50.0
1161,2020-09-30,2020-08-29,600152.SHA,电子元件,increase,扭亏,,,
1162,2020-09-30,2020-08-29,600975.SHA,农牧饲渔,increase,扭亏,531.27,746.9,639.085
1163,2020-09-30,2020-08-29,600610.SHA,园林工程,increase,扭亏,,,
1164,2020-09-30,2020-08-29,600416.SHA,机械行业,increase,扭亏,,,
1165,2020-09-30,2020-08-29,603693.SHA,电力行业,increase,略增,,,
1166,2020-09-30,2020-08-29,688026.SHA,塑胶制品,increase,略增,,,
1167,2020-09-30,2020-08-29,600067.SHA,房地产,increase,预增,30.0,80.0,55.0
